"","ADM4_EN","ADM2_EN","ADM3_EN","X","ID","WEEK","CASE","DATE","geo"
"10142","Tirtosari","Bantul","Kretek",2228,43,42,0,"2015-10-19","Bantul-Kretek-Tirtosari"
"10143","Tirtosari","Bantul","Kretek",2195,43,32,0,"2015-08-10","Bantul-Kretek-Tirtosari"
"10144","Tirtosari","Bantul","Kretek",2235,43,44,0,"2015-11-02","Bantul-Kretek-Tirtosari"
"10145","Tirtosari","Bantul","Kretek",2236,43,11,0,"2015-03-16","Bantul-Kretek-Tirtosari"
"10146","Tirtosari","Bantul","Kretek",2233,43,47,0,"2015-11-23","Bantul-Kretek-Tirtosari"
"10147","Tirtosari","Bantul","Kretek",2229,43,8,0,"2015-02-23","Bantul-Kretek-Tirtosari"
"10148","Tirtosari","Bantul","Kretek",2205,43,18,0,"2015-05-04","Bantul-Kretek-Tirtosari"
"10149","Tirtosari","Bantul","Kretek",2192,43,24,0,"2015-06-15","Bantul-Kretek-Tirtosari"
"10150","Tirtosari","Bantul","Kretek",2193,43,41,0,"2015-10-12","Bantul-Kretek-Tirtosari"
"10151","Tirtosari","Bantul","Kretek",2194,43,26,0,"2015-06-29","Bantul-Kretek-Tirtosari"
"10152","Tirtosari","Bantul","Kretek",2209,43,51,0,"2015-12-21","Bantul-Kretek-Tirtosari"
"10153","Tirtosari","Bantul","Kretek",2196,43,30,0,"2015-07-27","Bantul-Kretek-Tirtosari"
"10154","Tirtosari","Bantul","Kretek",2227,43,33,0,"2015-08-17","Bantul-Kretek-Tirtosari"
"10155","Tirtosari","Bantul","Kretek",2185,43,50,0,"2015-12-14","Bantul-Kretek-Tirtosari"
"10156","Tirtosari","Bantul","Kretek",2186,43,31,0,"2015-08-03","Bantul-Kretek-Tirtosari"
"10157","Tirtosari","Bantul","Kretek",2230,43,13,0,"2015-03-30","Bantul-Kretek-Tirtosari"
"10158","Tirtosari","Bantul","Kretek",2231,43,43,0,"2015-10-26","Bantul-Kretek-Tirtosari"
"10159","Tirtosari","Bantul","Kretek",2232,43,34,0,"2015-08-24","Bantul-Kretek-Tirtosari"
"10160","Tirtosari","Bantul","Kretek",2191,43,20,0,"2015-05-18","Bantul-Kretek-Tirtosari"
"10161","Tirtosari","Bantul","Kretek",2203,43,23,0,"2015-06-08","Bantul-Kretek-Tirtosari"
"10162","Tirtosari","Bantul","Kretek",2206,43,39,0,"2015-09-28","Bantul-Kretek-Tirtosari"
"10163","Tirtosari","Bantul","Kretek",2207,43,7,1,"2015-02-16","Bantul-Kretek-Tirtosari"
"10164","Tirtosari","Bantul","Kretek",2208,43,25,0,"2015-06-22","Bantul-Kretek-Tirtosari"
"10165","Tirtosari","Bantul","Kretek",2223,43,29,0,"2015-07-20","Bantul-Kretek-Tirtosari"
"10166","Tirtosari","Bantul","Kretek",2224,43,2,0,"2015-01-12","Bantul-Kretek-Tirtosari"
"10167","Tirtosari","Bantul","Kretek",2225,43,15,0,"2015-04-13","Bantul-Kretek-Tirtosari"
"10168","Tirtosari","Bantul","Kretek",2226,43,12,0,"2015-03-23","Bantul-Kretek-Tirtosari"
"10169","Tirtosari","Bantul","Kretek",2198,43,40,0,"2015-10-05","Bantul-Kretek-Tirtosari"
"10170","Tirtosari","Bantul","Kretek",2187,43,19,0,"2015-05-11","Bantul-Kretek-Tirtosari"
"10171","Tirtosari","Bantul","Kretek",2188,43,45,0,"2015-11-09","Bantul-Kretek-Tirtosari"
"10172","Tirtosari","Bantul","Kretek",2189,43,14,0,"2015-04-06","Bantul-Kretek-Tirtosari"
"10173","Tirtosari","Bantul","Kretek",2190,43,27,0,"2015-07-06","Bantul-Kretek-Tirtosari"
"10174","Tirtosari","Bantul","Kretek",2217,43,16,0,"2015-04-20","Bantul-Kretek-Tirtosari"
"10175","Tirtosari","Bantul","Kretek",2204,43,28,0,"2015-07-13","Bantul-Kretek-Tirtosari"
"10176","Tirtosari","Bantul","Kretek",2219,43,37,0,"2015-09-14","Bantul-Kretek-Tirtosari"
"10177","Tirtosari","Bantul","Kretek",2220,43,5,0,"2015-02-02","Bantul-Kretek-Tirtosari"
"10178","Tirtosari","Bantul","Kretek",2221,43,9,0,"2015-03-02","Bantul-Kretek-Tirtosari"
"10179","Tirtosari","Bantul","Kretek",2222,43,22,0,"2015-06-01","Bantul-Kretek-Tirtosari"
"10180","Tirtosari","Bantul","Kretek",2210,43,17,0,"2015-04-27","Bantul-Kretek-Tirtosari"
"10181","Tirtosari","Bantul","Kretek",2197,43,49,0,"2015-12-07","Bantul-Kretek-Tirtosari"
"10182","Tirtosari","Bantul","Kretek",2212,43,4,0,"2015-01-26","Bantul-Kretek-Tirtosari"
"10183","Tirtosari","Bantul","Kretek",2213,43,36,0,"2015-09-07","Bantul-Kretek-Tirtosari"
"10184","Tirtosari","Bantul","Kretek",2200,43,52,0,"2015-12-28","Bantul-Kretek-Tirtosari"
"10185","Tirtosari","Bantul","Kretek",2201,43,48,0,"2015-11-30","Bantul-Kretek-Tirtosari"
"10186","Tirtosari","Bantul","Kretek",2202,43,1,0,"2015-01-05","Bantul-Kretek-Tirtosari"
"10187","Tirtosari","Bantul","Kretek",2216,43,35,0,"2015-08-31","Bantul-Kretek-Tirtosari"
"10188","Tirtosari","Bantul","Kretek",2218,43,3,0,"2015-01-19","Bantul-Kretek-Tirtosari"
"10189","Tirtosari","Bantul","Kretek",2199,43,6,0,"2015-02-09","Bantul-Kretek-Tirtosari"
"10190","Tirtosari","Bantul","Kretek",2211,43,38,0,"2015-09-21","Bantul-Kretek-Tirtosari"
"10191","Tirtosari","Bantul","Kretek",2215,43,46,0,"2015-11-16","Bantul-Kretek-Tirtosari"
"10192","Tirtosari","Bantul","Kretek",2214,43,21,0,"2015-05-25","Bantul-Kretek-Tirtosari"
"10193","Triharjo","Bantul","Pandak",2518,49,46,0,"2015-11-16","Bantul-Pandak-Triharjo"
"10194","Triharjo","Bantul","Pandak",2528,49,27,0,"2015-07-06","Bantul-Pandak-Triharjo"
"10195","Triharjo","Bantul","Pandak",2517,49,15,0,"2015-04-13","Bantul-Pandak-Triharjo"
"10196","Triharjo","Bantul","Pandak",2509,49,36,0,"2015-09-07","Bantul-Pandak-Triharjo"
"10197","Triharjo","Bantul","Pandak",2519,49,1,1,"2015-01-05","Bantul-Pandak-Triharjo"
"10198","Triharjo","Bantul","Pandak",2516,49,2,0,"2015-01-12","Bantul-Pandak-Triharjo"
"10199","Triharjo","Bantul","Pandak",2508,49,14,0,"2015-04-06","Bantul-Pandak-Triharjo"
"10200","Triharjo","Bantul","Pandak",2515,49,4,0,"2015-01-26","Bantul-Pandak-Triharjo"
"10201","Triharjo","Bantul","Pandak",2514,49,47,0,"2015-11-23","Bantul-Pandak-Triharjo"
"10202","Triharjo","Bantul","Pandak",2527,49,42,1,"2015-10-19","Bantul-Pandak-Triharjo"
"10203","Triharjo","Bantul","Pandak",2529,49,34,0,"2015-08-24","Bantul-Pandak-Triharjo"
"10204","Triharjo","Bantul","Pandak",2530,49,24,0,"2015-06-15","Bantul-Pandak-Triharjo"
"10205","Triharjo","Bantul","Pandak",2531,49,28,0,"2015-07-13","Bantul-Pandak-Triharjo"
"10206","Triharjo","Bantul","Pandak",2505,49,19,0,"2015-05-11","Bantul-Pandak-Triharjo"
"10207","Triharjo","Bantul","Pandak",2506,49,17,0,"2015-04-27","Bantul-Pandak-Triharjo"
"10208","Triharjo","Bantul","Pandak",2507,49,48,2,"2015-11-30","Bantul-Pandak-Triharjo"
"10209","Triharjo","Bantul","Pandak",2548,49,31,0,"2015-08-03","Bantul-Pandak-Triharjo"
"10210","Triharjo","Bantul","Pandak",2510,49,20,0,"2015-05-18","Bantul-Pandak-Triharjo"
"10211","Triharjo","Bantul","Pandak",2511,49,9,0,"2015-03-02","Bantul-Pandak-Triharjo"
"10212","Triharjo","Bantul","Pandak",2512,49,25,0,"2015-06-22","Bantul-Pandak-Triharjo"
"10213","Triharjo","Bantul","Pandak",2513,49,35,0,"2015-08-31","Bantul-Pandak-Triharjo"
"10214","Triharjo","Bantul","Pandak",2526,49,13,0,"2015-03-30","Bantul-Pandak-Triharjo"
"10215","Triharjo","Bantul","Pandak",2500,49,38,0,"2015-09-21","Bantul-Pandak-Triharjo"
"10216","Triharjo","Bantul","Pandak",2501,49,49,1,"2015-12-07","Bantul-Pandak-Triharjo"
"10217","Triharjo","Bantul","Pandak",2502,49,45,0,"2015-11-09","Bantul-Pandak-Triharjo"
"10218","Triharjo","Bantul","Pandak",2503,49,22,1,"2015-06-01","Bantul-Pandak-Triharjo"
"10219","Triharjo","Bantul","Pandak",2504,49,40,0,"2015-10-05","Bantul-Pandak-Triharjo"
"10220","Triharjo","Bantul","Pandak",2543,49,3,0,"2015-01-19","Bantul-Pandak-Triharjo"
"10221","Triharjo","Bantul","Pandak",2520,49,26,0,"2015-06-29","Bantul-Pandak-Triharjo"
"10222","Triharjo","Bantul","Pandak",2521,49,12,0,"2015-03-23","Bantul-Pandak-Triharjo"
"10223","Triharjo","Bantul","Pandak",2547,49,11,0,"2015-03-16","Bantul-Pandak-Triharjo"
"10224","Triharjo","Bantul","Pandak",2523,49,7,1,"2015-02-16","Bantul-Pandak-Triharjo"
"10225","Triharjo","Bantul","Pandak",2524,49,52,0,"2015-12-28","Bantul-Pandak-Triharjo"
"10226","Triharjo","Bantul","Pandak",2525,49,30,0,"2015-07-27","Bantul-Pandak-Triharjo"
"10227","Triharjo","Bantul","Pandak",2499,49,21,0,"2015-05-25","Bantul-Pandak-Triharjo"
"10228","Triharjo","Bantul","Pandak",2537,49,43,0,"2015-10-26","Bantul-Pandak-Triharjo"
"10229","Triharjo","Bantul","Pandak",2497,49,6,0,"2015-02-09","Bantul-Pandak-Triharjo"
"10230","Triharjo","Bantul","Pandak",2498,49,51,1,"2015-12-21","Bantul-Pandak-Triharjo"
"10231","Triharjo","Bantul","Pandak",2540,49,29,0,"2015-07-20","Bantul-Pandak-Triharjo"
"10232","Triharjo","Bantul","Pandak",2541,49,8,1,"2015-02-23","Bantul-Pandak-Triharjo"
"10233","Triharjo","Bantul","Pandak",2542,49,5,0,"2015-02-02","Bantul-Pandak-Triharjo"
"10234","Triharjo","Bantul","Pandak",2532,49,33,0,"2015-08-17","Bantul-Pandak-Triharjo"
"10235","Triharjo","Bantul","Pandak",2533,49,44,0,"2015-11-02","Bantul-Pandak-Triharjo"
"10236","Triharjo","Bantul","Pandak",2534,49,50,1,"2015-12-14","Bantul-Pandak-Triharjo"
"10237","Triharjo","Bantul","Pandak",2522,49,41,0,"2015-10-12","Bantul-Pandak-Triharjo"
"10238","Triharjo","Bantul","Pandak",2535,49,32,0,"2015-08-10","Bantul-Pandak-Triharjo"
"10239","Triharjo","Bantul","Pandak",2536,49,39,0,"2015-09-28","Bantul-Pandak-Triharjo"
"10240","Triharjo","Bantul","Pandak",2546,49,16,0,"2015-04-20","Bantul-Pandak-Triharjo"
"10241","Triharjo","Bantul","Pandak",2538,49,18,0,"2015-05-04","Bantul-Pandak-Triharjo"
"10242","Triharjo","Bantul","Pandak",2539,49,10,0,"2015-03-09","Bantul-Pandak-Triharjo"
"10243","Triharjo","Bantul","Pandak",2544,49,23,1,"2015-06-08","Bantul-Pandak-Triharjo"
"10244","Triharjo","Bantul","Pandak",2545,49,37,0,"2015-09-14","Bantul-Pandak-Triharjo"
"10245","Trimulyo","Bantul","Jetis",1741,34,43,0,"2015-10-26","Bantul-Jetis-Trimulyo"
"10246","Trimulyo","Bantul","Jetis",1717,34,38,0,"2015-09-21","Bantul-Jetis-Trimulyo"
"10247","Trimulyo","Bantul","Jetis",1745,34,17,1,"2015-04-27","Bantul-Jetis-Trimulyo"
"10248","Trimulyo","Bantul","Jetis",1749,34,46,0,"2015-11-16","Bantul-Jetis-Trimulyo"
"10249","Trimulyo","Bantul","Jetis",1748,34,10,0,"2015-03-09","Bantul-Jetis-Trimulyo"
"10250","Trimulyo","Bantul","Jetis",1740,34,23,1,"2015-06-08","Bantul-Jetis-Trimulyo"
"10251","Trimulyo","Bantul","Jetis",1752,34,50,0,"2015-12-14","Bantul-Jetis-Trimulyo"
"10252","Trimulyo","Bantul","Jetis",1742,34,20,0,"2015-05-18","Bantul-Jetis-Trimulyo"
"10253","Trimulyo","Bantul","Jetis",1743,34,13,3,"2015-03-30","Bantul-Jetis-Trimulyo"
"10254","Trimulyo","Bantul","Jetis",1744,34,15,0,"2015-04-13","Bantul-Jetis-Trimulyo"
"10255","Trimulyo","Bantul","Jetis",1756,34,41,0,"2015-10-12","Bantul-Jetis-Trimulyo"
"10256","Trimulyo","Bantul","Jetis",1746,34,14,0,"2015-04-06","Bantul-Jetis-Trimulyo"
"10257","Trimulyo","Bantul","Jetis",1747,34,6,1,"2015-02-09","Bantul-Jetis-Trimulyo"
"10258","Trimulyo","Bantul","Jetis",1720,34,19,0,"2015-05-11","Bantul-Jetis-Trimulyo"
"10259","Trimulyo","Bantul","Jetis",1721,34,31,0,"2015-08-03","Bantul-Jetis-Trimulyo"
"10260","Trimulyo","Bantul","Jetis",1761,34,7,0,"2015-02-16","Bantul-Jetis-Trimulyo"
"10261","Trimulyo","Bantul","Jetis",1722,34,45,0,"2015-11-09","Bantul-Jetis-Trimulyo"
"10262","Trimulyo","Bantul","Jetis",1750,34,25,0,"2015-06-22","Bantul-Jetis-Trimulyo"
"10263","Trimulyo","Bantul","Jetis",1739,34,9,0,"2015-03-02","Bantul-Jetis-Trimulyo"
"10264","Trimulyo","Bantul","Jetis",1725,34,49,0,"2015-12-07","Bantul-Jetis-Trimulyo"
"10265","Trimulyo","Bantul","Jetis",1753,34,34,0,"2015-08-24","Bantul-Jetis-Trimulyo"
"10266","Trimulyo","Bantul","Jetis",1754,34,29,0,"2015-07-20","Bantul-Jetis-Trimulyo"
"10267","Trimulyo","Bantul","Jetis",1755,34,5,0,"2015-02-02","Bantul-Jetis-Trimulyo"
"10268","Trimulyo","Bantul","Jetis",1728,34,39,0,"2015-09-28","Bantul-Jetis-Trimulyo"
"10269","Trimulyo","Bantul","Jetis",1718,34,36,0,"2015-09-07","Bantul-Jetis-Trimulyo"
"10270","Trimulyo","Bantul","Jetis",1719,34,37,0,"2015-09-14","Bantul-Jetis-Trimulyo"
"10271","Trimulyo","Bantul","Jetis",1759,34,26,0,"2015-06-29","Bantul-Jetis-Trimulyo"
"10272","Trimulyo","Bantul","Jetis",1760,34,1,1,"2015-01-05","Bantul-Jetis-Trimulyo"
"10273","Trimulyo","Bantul","Jetis",1735,34,12,0,"2015-03-23","Bantul-Jetis-Trimulyo"
"10274","Trimulyo","Bantul","Jetis",1736,34,48,0,"2015-11-30","Bantul-Jetis-Trimulyo"
"10275","Trimulyo","Bantul","Jetis",1723,34,24,1,"2015-06-15","Bantul-Jetis-Trimulyo"
"10276","Trimulyo","Bantul","Jetis",1724,34,35,0,"2015-08-31","Bantul-Jetis-Trimulyo"
"10277","Trimulyo","Bantul","Jetis",1764,34,18,1,"2015-05-04","Bantul-Jetis-Trimulyo"
"10278","Trimulyo","Bantul","Jetis",1751,34,30,0,"2015-07-27","Bantul-Jetis-Trimulyo"
"10279","Trimulyo","Bantul","Jetis",1726,34,47,0,"2015-11-23","Bantul-Jetis-Trimulyo"
"10280","Trimulyo","Bantul","Jetis",1727,34,32,0,"2015-08-10","Bantul-Jetis-Trimulyo"
"10281","Trimulyo","Bantul","Jetis",1767,34,16,2,"2015-04-20","Bantul-Jetis-Trimulyo"
"10282","Trimulyo","Bantul","Jetis",1757,34,42,0,"2015-10-19","Bantul-Jetis-Trimulyo"
"10283","Trimulyo","Bantul","Jetis",1758,34,44,0,"2015-11-02","Bantul-Jetis-Trimulyo"
"10284","Trimulyo","Bantul","Jetis",1731,34,51,0,"2015-12-21","Bantul-Jetis-Trimulyo"
"10285","Trimulyo","Bantul","Jetis",1732,34,2,0,"2015-01-12","Bantul-Jetis-Trimulyo"
"10286","Trimulyo","Bantul","Jetis",1733,34,4,1,"2015-01-26","Bantul-Jetis-Trimulyo"
"10287","Trimulyo","Bantul","Jetis",1734,34,40,0,"2015-10-05","Bantul-Jetis-Trimulyo"
"10288","Trimulyo","Bantul","Jetis",1737,34,28,0,"2015-07-13","Bantul-Jetis-Trimulyo"
"10289","Trimulyo","Bantul","Jetis",1738,34,3,2,"2015-01-19","Bantul-Jetis-Trimulyo"
"10290","Trimulyo","Bantul","Jetis",1763,34,52,1,"2015-12-28","Bantul-Jetis-Trimulyo"
"10291","Trimulyo","Bantul","Jetis",1765,34,21,0,"2015-05-25","Bantul-Jetis-Trimulyo"
"10292","Trimulyo","Bantul","Jetis",1729,34,27,0,"2015-07-06","Bantul-Jetis-Trimulyo"
"10293","Trimulyo","Bantul","Jetis",1766,34,22,0,"2015-06-01","Bantul-Jetis-Trimulyo"
"10294","Trimulyo","Bantul","Jetis",1768,34,33,1,"2015-08-17","Bantul-Jetis-Trimulyo"
"10295","Trimulyo","Bantul","Jetis",1730,34,11,0,"2015-03-16","Bantul-Jetis-Trimulyo"
"10296","Trimulyo","Bantul","Jetis",1762,34,8,1,"2015-02-23","Bantul-Jetis-Trimulyo"
"10297","Trimurti","Bantul","Srandakan",3882,75,21,0,"2015-05-25","Bantul-Srandakan-Trimurti"
"10298","Trimurti","Bantul","Srandakan",3884,75,7,0,"2015-02-16","Bantul-Srandakan-Trimurti"
"10299","Trimurti","Bantul","Srandakan",3849,75,10,2,"2015-03-09","Bantul-Srandakan-Trimurti"
"10300","Trimurti","Bantul","Srandakan",3851,75,44,1,"2015-11-02","Bantul-Srandakan-Trimurti"
"10301","Trimurti","Bantul","Srandakan",3852,75,49,0,"2015-12-07","Bantul-Srandakan-Trimurti"
"10302","Trimurti","Bantul","Srandakan",3850,75,40,0,"2015-10-05","Bantul-Srandakan-Trimurti"
"10303","Trimurti","Bantul","Srandakan",3881,75,14,0,"2015-04-06","Bantul-Srandakan-Trimurti"
"10304","Trimurti","Bantul","Srandakan",3883,75,41,2,"2015-10-12","Bantul-Srandakan-Trimurti"
"10305","Trimurti","Bantul","Srandakan",3856,75,43,0,"2015-10-26","Bantul-Srandakan-Trimurti"
"10306","Trimurti","Bantul","Srandakan",3885,75,2,0,"2015-01-12","Bantul-Srandakan-Trimurti"
"10307","Trimurti","Bantul","Srandakan",3886,75,27,0,"2015-07-06","Bantul-Srandakan-Trimurti"
"10308","Trimurti","Bantul","Srandakan",3887,75,20,1,"2015-05-18","Bantul-Srandakan-Trimurti"
"10309","Trimurti","Bantul","Srandakan",3888,75,13,1,"2015-03-30","Bantul-Srandakan-Trimurti"
"10310","Trimurti","Bantul","Srandakan",3889,75,47,0,"2015-11-23","Bantul-Srandakan-Trimurti"
"10311","Trimurti","Bantul","Srandakan",3862,75,31,0,"2015-08-03","Bantul-Srandakan-Trimurti"
"10312","Trimurti","Bantul","Srandakan",3890,75,6,1,"2015-02-09","Bantul-Srandakan-Trimurti"
"10313","Trimurti","Bantul","Srandakan",3891,75,42,1,"2015-10-19","Bantul-Srandakan-Trimurti"
"10314","Trimurti","Bantul","Srandakan",3892,75,26,0,"2015-06-29","Bantul-Srandakan-Trimurti"
"10315","Trimurti","Bantul","Srandakan",3853,75,23,1,"2015-06-08","Bantul-Srandakan-Trimurti"
"10316","Trimurti","Bantul","Srandakan",3854,75,28,0,"2015-07-13","Bantul-Srandakan-Trimurti"
"10317","Trimurti","Bantul","Srandakan",3880,75,3,1,"2015-01-19","Bantul-Srandakan-Trimurti"
"10318","Trimurti","Bantul","Srandakan",3855,75,48,0,"2015-11-30","Bantul-Srandakan-Trimurti"
"10319","Trimurti","Bantul","Srandakan",3857,75,25,0,"2015-06-22","Bantul-Srandakan-Trimurti"
"10320","Trimurti","Bantul","Srandakan",3858,75,33,1,"2015-08-17","Bantul-Srandakan-Trimurti"
"10321","Trimurti","Bantul","Srandakan",3859,75,38,1,"2015-09-21","Bantul-Srandakan-Trimurti"
"10322","Trimurti","Bantul","Srandakan",3860,75,45,0,"2015-11-09","Bantul-Srandakan-Trimurti"
"10323","Trimurti","Bantul","Srandakan",3861,75,4,0,"2015-01-26","Bantul-Srandakan-Trimurti"
"10324","Trimurti","Bantul","Srandakan",3872,75,11,2,"2015-03-16","Bantul-Srandakan-Trimurti"
"10325","Trimurti","Bantul","Srandakan",3863,75,24,0,"2015-06-15","Bantul-Srandakan-Trimurti"
"10326","Trimurti","Bantul","Srandakan",3864,75,1,1,"2015-01-05","Bantul-Srandakan-Trimurti"
"10327","Trimurti","Bantul","Srandakan",3876,75,22,1,"2015-06-01","Bantul-Srandakan-Trimurti"
"10328","Trimurti","Bantul","Srandakan",3877,75,17,0,"2015-04-27","Bantul-Srandakan-Trimurti"
"10329","Trimurti","Bantul","Srandakan",3878,75,51,0,"2015-12-21","Bantul-Srandakan-Trimurti"
"10330","Trimurti","Bantul","Srandakan",3879,75,8,1,"2015-02-23","Bantul-Srandakan-Trimurti"
"10331","Trimurti","Bantul","Srandakan",3867,75,30,0,"2015-07-27","Bantul-Srandakan-Trimurti"
"10332","Trimurti","Bantul","Srandakan",3896,75,5,0,"2015-02-02","Bantul-Srandakan-Trimurti"
"10333","Trimurti","Bantul","Srandakan",3897,75,32,0,"2015-08-10","Bantul-Srandakan-Trimurti"
"10334","Trimurti","Bantul","Srandakan",3898,75,34,0,"2015-08-24","Bantul-Srandakan-Trimurti"
"10335","Trimurti","Bantul","Srandakan",3899,75,18,2,"2015-05-04","Bantul-Srandakan-Trimurti"
"10336","Trimurti","Bantul","Srandakan",3900,75,52,0,"2015-12-28","Bantul-Srandakan-Trimurti"
"10337","Trimurti","Bantul","Srandakan",3871,75,50,0,"2015-12-14","Bantul-Srandakan-Trimurti"
"10338","Trimurti","Bantul","Srandakan",3873,75,36,0,"2015-09-07","Bantul-Srandakan-Trimurti"
"10339","Trimurti","Bantul","Srandakan",3874,75,29,0,"2015-07-20","Bantul-Srandakan-Trimurti"
"10340","Trimurti","Bantul","Srandakan",3875,75,15,2,"2015-04-13","Bantul-Srandakan-Trimurti"
"10341","Trimurti","Bantul","Srandakan",3895,75,39,0,"2015-09-28","Bantul-Srandakan-Trimurti"
"10342","Trimurti","Bantul","Srandakan",3893,75,19,0,"2015-05-11","Bantul-Srandakan-Trimurti"
"10343","Trimurti","Bantul","Srandakan",3894,75,46,0,"2015-11-16","Bantul-Srandakan-Trimurti"
"10344","Trimurti","Bantul","Srandakan",3869,75,9,0,"2015-03-02","Bantul-Srandakan-Trimurti"
"10345","Trimurti","Bantul","Srandakan",3870,75,16,1,"2015-04-20","Bantul-Srandakan-Trimurti"
"10346","Trimurti","Bantul","Srandakan",3868,75,37,1,"2015-09-14","Bantul-Srandakan-Trimurti"
"10347","Trimurti","Bantul","Srandakan",3866,75,12,0,"2015-03-23","Bantul-Srandakan-Trimurti"
"10348","Trimurti","Bantul","Srandakan",3865,75,35,0,"2015-08-31","Bantul-Srandakan-Trimurti"
"10349","Trirenggo","Bantul","Bantul",773,15,52,0,"2015-12-28","Bantul-Bantul-Trirenggo"
"10350","Trirenggo","Bantul","Bantul",780,15,11,0,"2015-03-16","Bantul-Bantul-Trirenggo"
"10351","Trirenggo","Bantul","Bantul",777,15,31,1,"2015-08-03","Bantul-Bantul-Trirenggo"
"10352","Trirenggo","Bantul","Bantul",771,15,44,0,"2015-11-02","Bantul-Bantul-Trirenggo"
"10353","Trirenggo","Bantul","Bantul",779,15,45,0,"2015-11-09","Bantul-Bantul-Trirenggo"
"10354","Trirenggo","Bantul","Bantul",752,15,36,0,"2015-09-07","Bantul-Bantul-Trirenggo"
"10355","Trirenggo","Bantul","Bantul",735,15,27,0,"2015-07-06","Bantul-Bantul-Trirenggo"
"10356","Trirenggo","Bantul","Bantul",778,15,12,2,"2015-03-23","Bantul-Bantul-Trirenggo"
"10357","Trirenggo","Bantul","Bantul",770,15,5,1,"2015-02-02","Bantul-Bantul-Trirenggo"
"10358","Trirenggo","Bantul","Bantul",772,15,46,0,"2015-11-16","Bantul-Bantul-Trirenggo"
"10359","Trirenggo","Bantul","Bantul",730,15,20,2,"2015-05-18","Bantul-Bantul-Trirenggo"
"10360","Trirenggo","Bantul","Bantul",774,15,38,0,"2015-09-21","Bantul-Bantul-Trirenggo"
"10361","Trirenggo","Bantul","Bantul",775,15,40,0,"2015-10-05","Bantul-Bantul-Trirenggo"
"10362","Trirenggo","Bantul","Bantul",776,15,24,0,"2015-06-15","Bantul-Bantul-Trirenggo"
"10363","Trirenggo","Bantul","Bantul",734,15,42,0,"2015-10-19","Bantul-Bantul-Trirenggo"
"10364","Trirenggo","Bantul","Bantul",749,15,41,0,"2015-10-12","Bantul-Bantul-Trirenggo"
"10365","Trirenggo","Bantul","Bantul",750,15,34,0,"2015-08-24","Bantul-Bantul-Trirenggo"
"10366","Trirenggo","Bantul","Bantul",751,15,2,0,"2015-01-12","Bantul-Bantul-Trirenggo"
"10367","Trirenggo","Bantul","Bantul",766,15,37,1,"2015-09-14","Bantul-Bantul-Trirenggo"
"10368","Trirenggo","Bantul","Bantul",767,15,6,1,"2015-02-09","Bantul-Bantul-Trirenggo"
"10369","Trirenggo","Bantul","Bantul",768,15,47,0,"2015-11-23","Bantul-Bantul-Trirenggo"
"10370","Trirenggo","Bantul","Bantul",769,15,30,1,"2015-07-27","Bantul-Bantul-Trirenggo"
"10371","Trirenggo","Bantul","Bantul",729,15,1,1,"2015-01-05","Bantul-Bantul-Trirenggo"
"10372","Trirenggo","Bantul","Bantul",742,15,19,1,"2015-05-11","Bantul-Bantul-Trirenggo"
"10373","Trirenggo","Bantul","Bantul",731,15,8,0,"2015-02-23","Bantul-Bantul-Trirenggo"
"10374","Trirenggo","Bantul","Bantul",732,15,33,1,"2015-08-17","Bantul-Bantul-Trirenggo"
"10375","Trirenggo","Bantul","Bantul",733,15,17,1,"2015-04-27","Bantul-Bantul-Trirenggo"
"10376","Trirenggo","Bantul","Bantul",748,15,25,1,"2015-06-22","Bantul-Bantul-Trirenggo"
"10377","Trirenggo","Bantul","Bantul",747,15,3,0,"2015-01-19","Bantul-Bantul-Trirenggo"
"10378","Trirenggo","Bantul","Bantul",762,15,43,0,"2015-10-26","Bantul-Bantul-Trirenggo"
"10379","Trirenggo","Bantul","Bantul",736,15,28,0,"2015-07-13","Bantul-Bantul-Trirenggo"
"10380","Trirenggo","Bantul","Bantul",737,15,35,2,"2015-08-31","Bantul-Bantul-Trirenggo"
"10381","Trirenggo","Bantul","Bantul",738,15,16,0,"2015-04-20","Bantul-Bantul-Trirenggo"
"10382","Trirenggo","Bantul","Bantul",739,15,9,0,"2015-03-02","Bantul-Bantul-Trirenggo"
"10383","Trirenggo","Bantul","Bantul",740,15,7,0,"2015-02-16","Bantul-Bantul-Trirenggo"
"10384","Trirenggo","Bantul","Bantul",755,15,51,0,"2015-12-21","Bantul-Bantul-Trirenggo"
"10385","Trirenggo","Bantul","Bantul",756,15,49,0,"2015-12-07","Bantul-Bantul-Trirenggo"
"10386","Trirenggo","Bantul","Bantul",743,15,4,0,"2015-01-26","Bantul-Bantul-Trirenggo"
"10387","Trirenggo","Bantul","Bantul",744,15,15,0,"2015-04-13","Bantul-Bantul-Trirenggo"
"10388","Trirenggo","Bantul","Bantul",745,15,22,0,"2015-06-01","Bantul-Bantul-Trirenggo"
"10389","Trirenggo","Bantul","Bantul",746,15,48,0,"2015-11-30","Bantul-Bantul-Trirenggo"
"10390","Trirenggo","Bantul","Bantul",761,15,18,1,"2015-05-04","Bantul-Bantul-Trirenggo"
"10391","Trirenggo","Bantul","Bantul",753,15,26,0,"2015-06-29","Bantul-Bantul-Trirenggo"
"10392","Trirenggo","Bantul","Bantul",763,15,39,0,"2015-09-28","Bantul-Bantul-Trirenggo"
